Employee ID,Age,Attrition,Business Travel,Department,Distance From Home,Education,Education Field,Employee Count,Gender,Job Level,Job Role,Marital Status,Monthly Income,Num Companies Worked,Over 18,Percent Salary Hike,Standard Hours,Stock Option Level,Total Working Years,Training Times Last Year,Years At Company,Years Since Last Promotion,Years With Curr Manager,Environment Satisfaction,Job Satisfaction,Work Life Balance,Job Involvement,Performance Rating,Salary Category,Age Group
1585,35,No,Travel Rarely,Research & Development,29,3,Life Sciences,1,Female,3,Sales Executive,Single,50030,9,Y,15,8,0,10,2,1,0,0,3,2,3,3,3,High,45-54
2403,32,No,Travel Rarely,Research & Development,5,4,Technical Degree,1,Male,5,Research Scientist,Divorced,50030,0,Y,13,8,0,10,5,9,1,6,4,2,2,3,3,High,45-54
3055,35,No,Travel Rarely,Research & Development,29,3,Life Sciences,1,Female,3,Sales Executive,Single,50030,9,Y,15,8,0,10,2,1,0,0,3,2,3,3,3,High,45-54
3873,32,No,Travel Rarely,Research & Development,5,4,Technical Degree,1,Male,5,Research Scientist,Divorced,50030,0,Y,13,8,0,10,5,9,1,6,4,2,2,3,3,High,35-44
370,52,No,Travel Frequently,Research & Development,1,1,Life Sciences,1,Male,2,Laboratory Technician,Married,50060,3,Y,16,8,1,31,2,9,0,0,3,4,3,3,3,High,35-44
1840,52,No,Travel Frequently,Research & Development,1,1,Life Sciences,1,Male,2,Laboratory Technician,Married,50060,3,Y,16,8,1,31,2,9,0,0,3,4,3,3,3,High,35-44
3310,52,No,Travel Frequently,Research & Development,1,1,Life Sciences,1,Male,2,Laboratory Technician,Married,50060,3,Y,16,8,1,31,2,9,0,0,3,4,3,3,3,High,35-44
290,42,Yes,Travel Frequently,Research & Development,10,1,Life Sciences,1,Female,1,Sales Executive,Divorced,50100,6,Y,21,8,3,7,3,2,2,2,3,3,3,3,4,High,35-44
1760,42,Yes,Travel Frequently,Research & Development,10,1,Life Sciences,1,Female,1,Sales Executive,Divorced,50100,6,Y,21,8,3,7,3,2,2,2,3,3,3,3,4,High,35-44
3230,42,Yes,Travel Frequently,Research & Development,10,1,Life Sciences,1,Female,1,Sales Executive,Divorced,50100,6,Y,21,8,3,7,3,2,2,2,3,3,3,3,4,High,35-44
275,47,No,Travel Rarely,Research & Development,2,3,Medical,1,Female,5,Sales Executive,Single,50210,2,Y,17,8,0,20,3,7,1,7,4,1,3,3,3,High,35-44
1745,47,No,Travel Rarely,Research & Development,2,3,Medical,1,Female,5,Sales Executive,Single,50210,2,Y,17,8,0,20,3,7,1,7,4,1,3,3,3,High,35-44
3215,47,No,Travel Rarely,Research & Development,2,3,Medical,1,Female,5,Sales Executive,Single,50210,2,Y,17,8,0,20,3,7,1,7,4,1,3,3,3,High,45-54
78,40,No,Travel Rarely,Research & Development,2,4,Other,1,Male,4,Research Scientist,Married,50330,2,Y,14,8,2,6,6,4,0,2,2,4,2,3,3,High,45-54
1548,40,No,Travel Rarely,Research & Development,2,4,Other,1,Male,4,Research Scientist,Married,50330,2,Y,14,8,2,6,6,4,0,2,2,4,2,3,3,High,45-54
3018,40,No,Travel Rarely,Research & Development,2,4,Other,1,Male,4,Research Scientist,Married,50330,2,Y,14,8,2,6,6,4,0,2,2,4,2,3,3,High,35-44
1355,38,No,Travel Rarely,Research & Development,7,4,Life Sciences,1,Female,2,Research Director,Single,50420,3,Y,16,8,1,19,4,3,2,2,4,3,3,3,3,High,Under 25
2825,38,No,Travel Rarely,Research & Development,7,4,Life Sciences,1,Female,2,Research Director,Single,50420,3,Y,16,8,1,19,4,3,2,2,4,3,3,3,3,High,35-44
4295,38,No,Travel Rarely,Research & Development,7,4,Life Sciences,1,Female,2,Research Director,Single,50420,3,Y,16,8,1,19,4,3,2,2,4,3,3,3,3,High,Under 25
518,43,No,Travel Rarely,Sales,25,2,Life Sciences,1,Male,3,Research Scientist,Divorced,50550,5,Y,22,8,0,18,2,1,0,0,3,4,3,2,4,High,35-44
1988,43,No,Travel Rarely,Sales,25,2,Life Sciences,1,Male,3,Research Scientist,Divorced,50550,5,Y,22,8,0,18,2,1,0,0,3,4,3,2,4,High,Under 25
3458,43,No,Travel Rarely,Sales,25,2,Life Sciences,1,Male,3,Research Scientist,Divorced,50550,5,Y,22,8,0,18,2,1,0,0,3,4,3,2,4,High,35-44
1021,36,No,Travel Rarely,Research & Development,27,3,Technical Degree,1,Female,4,Research Scientist,Married,50560,7,Y,12,8,0,15,2,12,5,7,4,1,3,2,3,High,35-44
2491,36,No,Travel Rarely,Research & Development,27,3,Technical Degree,1,Female,4,Research Scientist,Married,50560,7,Y,12,8,0,15,2,12,5,7,4,1,3,2,3,High,35-44
3961,36,No,Travel Rarely,Research & Development,27,3,Technical Degree,1,Female,4,Research Scientist,Married,50560,7,Y,12,8,0,15,2,12,5,7,4,1,3,2,3,High,35-44
1327,34,No,Travel Rarely,Sales,4,3,Marketing,1,Female,2,Sales Representative,Divorced,50630,6,Y,12,8,1,12,2,1,0,0,3,2,3,3,3,High,35-44
2797,34,No,Travel Rarely,Sales,4,3,Marketing,1,Female,2,Sales Representative,Divorced,50630,6,Y,12,8,1,12,2,1,0,0,3,2,3,3,3,High,35-44
4267,34,No,Travel Rarely,Sales,4,3,Marketing,1,Female,2,Sales Representative,Divorced,50630,6,Y,12,8,1,12,2,1,0,0,3,2,3,3,3,High,25-34
903,45,No,Travel Rarely,Research & Development,28,3,Life Sciences,1,Female,2,Laboratory Technician,Divorced,50670,1,Y,11,8,2,10,3,10,3,9,4,4,3,2,3,High,Under 25
2373,45,No,Travel Rarely,Research & Development,28,3,Life Sciences,1,Female,2,Laboratory Technician,Divorced,50670,1,Y,11,8,2,10,3,10,3,9,4,4,3,2,3,High,25-34
3843,45,No,Travel Rarely,Research & Development,28,3,Life Sciences,1,Female,2,Laboratory Technician,Divorced,50670,1,Y,11,8,2,10,3,10,3,9,4,4,3,2,3,High,Under 25
624,32,No,Travel Frequently,Research & Development,9,3,Life Sciences,1,Female,2,Research Scientist,Single,50700,4,Y,12,8,1,10,6,8,0,7,4,3,3,3,3,High,25-34
2094,32,No,Travel Frequently,Research & Development,9,3,Life Sciences,1,Female,2,Research Scientist,Single,50700,4,Y,12,8,1,10,6,8,0,7,4,3,3,3,3,High,Under 25
3564,32,No,Travel Frequently,Research & Development,9,3,Life Sciences,1,Female,2,Research Scientist,Single,50700,4,Y,12,8,1,10,6,8,0,7,4,3,3,3,3,High,45-54
1170,40,No,Travel Rarely,Research & Development,1,4,Medical,1,Male,2,Research Director,Married,50710,8,Y,17,8,1,8,3,1,0,0,1,4,2,2,3,High,45-54
2640,40,No,Travel Rarely,Research & Development,1,4,Medical,1,Male,2,Research Director,Married,50710,8,Y,17,8,1,8,3,1,0,0,1,4,2,2,3,High,45-54
4110,40,No,Travel Rarely,Research & Development,1,4,Medical,1,Male,2,Research Director,Married,50710,8,Y,17,8,1,8,3,1,0,0,1,4,2,2,3,High,45-54
904,38,No,Travel Rarely,Research & Development,2,4,Life Sciences,1,Female,3,Sales Executive,Married,50790,3,Y,11,8,0,10,3,5,0,2,4,3,4,3,3,High,45-54
2374,38,No,Travel Rarely,Research & Development,2,4,Life Sciences,1,Female,3,Sales Executive,Married,50790,3,Y,11,8,0,10,3,5,0,2,4,3,4,3,3,High,45-54
3844,38,No,Travel Rarely,Research & Development,2,4,Life Sciences,1,Female,3,Sales Executive,Married,50790,3,Y,11,8,0,10,3,5,0,2,4,3,4,3,3,High,25-34
104,40,No,Travel Rarely,Research & Development,8,3,Other,1,Male,2,Sales Executive,Married,50870,3,Y,14,8,1,10,3,7,1,7,4,3,3,3,3,High,25-34
1574,40,No,Travel Rarely,Research & Development,8,3,Other,1,Male,2,Sales Executive,Married,50870,3,Y,14,8,1,10,3,7,1,7,4,3,3,3,3,High,25-34
3044,40,No,Travel Rarely,Research & Development,8,3,Other,1,Male,2,Sales Executive,Married,50870,3,Y,14,8,1,10,3,7,1,7,4,3,3,3,3,High,25-34
753,55,No,Travel Rarely,Research & Development,7,3,Life Sciences,1,Female,3,Research Scientist,Divorced,50930,2,Y,16,8,1,31,3,7,0,0,2,4,4,3,3,High,25-34
2223,55,No,Travel Rarely,Research & Development,7,3,Life Sciences,1,Female,3,Research Scientist,Divorced,50930,2,Y,16,8,1,31,3,7,0,0,2,4,4,3,3,High,25-34
3693,55,No,Travel Rarely,Research & Development,7,3,Life Sciences,1,Female,3,Research Scientist,Divorced,50930,2,Y,16,8,1,31,3,7,0,0,2,4,4,3,3,High,45-54
797,49,No,Travel Rarely,Research & Development,7,3,Technical Degree,1,Female,2,Sales Executive,Divorced,50940,3,Y,15,8,0,29,5,8,0,7,3,2,3,3,3,High,45-54
2267,49,No,Travel Rarely,Research & Development,7,3,Technical Degree,1,Female,2,Sales Executive,Divorced,50940,3,Y,15,8,0,29,5,8,0,7,3,2,3,3,3,High,45-54
3737,49,No,Travel Rarely,Research & Development,7,3,Technical Degree,1,Female,2,Sales Executive,Divorced,50940,3,Y,15,8,0,29,5,8,0,7,3,2,3,3,3,High,Under 25
150,45,No,Travel Rarely,Research & Development,2,3,Medical,1,Female,1,Sales Executive,Married,50980,3,Y,14,8,1,8,4,2,0,2,1,4,2,3,3,High,25-34
1620,45,No,Travel Rarely,Research & Development,2,3,Medical,1,Female,1,Sales Executive,Married,50980,3,Y,14,8,1,8,4,2,0,2,1,4,2,3,3,High,Under 25
3090,45,No,Travel Rarely,Research & Development,2,3,Medical,1,Female,1,Sales Executive,Married,50980,3,Y,14,8,1,8,4,2,0,2,1,4,2,3,3,High,25-34
756,30,No,Travel Rarely,Sales,3,3,Life Sciences,1,Male,3,Sales Executive,Divorced,51210,7,Y,13,8,0,8,4,3,0,2,4,1,3,3,3,High,Under 25
2226,30,No,Travel Rarely,Sales,3,3,Life Sciences,1,Male,3,Sales Executive,Divorced,51210,7,Y,13,8,0,8,4,3,0,2,4,1,3,3,3,High,25-34
3696,30,No,Travel Rarely,Sales,3,3,Life Sciences,1,Male,3,Sales Executive,Divorced,51210,7,Y,13,8,0,8,4,3,0,2,4,1,3,3,3,High,Under 25
276,40,No,Travel Frequently,Research & Development,3,4,Medical,1,Female,3,Human Resources,Married,51260,5,Y,18,8,0,20,2,18,1,12,4,1,3,3,3,High,Under 25
1746,40,No,Travel Frequently,Research & Development,3,4,Medical,1,Female,3,Human Resources,Married,51260,5,Y,18,8,0,20,2,18,1,12,4,1,3,3,3,High,Under 25
3216,40,No,Travel Frequently,Research & Development,3,4,Medical,1,Female,3,Human Resources,Married,51260,5,Y,18,8,0,20,2,18,1,12,4,1,3,3,3,High,25-34
197,29,No,Travel Rarely,Research & Development,5,3,Medical,1,Male,1,Research Scientist,Divorced,51300,4,Y,11,8,0,8,3,3,1,2,4,4,4,2,3,High,25-34
1667,29,No,Travel Rarely,Research & Development,5,3,Medical,1,Male,1,Research Scientist,Divorced,51300,4,Y,11,8,0,8,3,3,1,2,4,4,4,2,3,High,25-34
3137,29,No,Travel Rarely,Research & Development,5,3,Medical,1,Male,1,Research Scientist,Divorced,51300,4,Y,11,8,0,8,3,3,1,2,4,4,4,2,3,High,25-34
166,30,No,No Travel,Research & Development,2,4,Life Sciences,1,Female,3,Research Scientist,Married,51310,0,Y,15,8,1,10,2,9,7,8,3,1,3,3,3,High,25-34
1636,30,No,No Travel,Research & Development,2,4,Life Sciences,1,Female,3,Research Scientist,Married,51310,0,Y,15,8,1,10,2,9,7,8,3,1,3,3,3,High,25-34
3106,30,No,No Travel,Research & Development,2,4,Life Sciences,1,Female,3,Research Scientist,Married,51310,0,Y,15,8,1,10,2,9,7,8,3,1,3,3,3,High,25-34
1449,33,Yes,Travel Rarely,Sales,1,3,Life Sciences,1,Male,2,Ma0ger,Married,51470,7,Y,11,8,0,13,2,9,1,7,1,1,4,3,3,High,25-34
2919,33,Yes,Travel Rarely,Sales,1,3,Life Sciences,1,Male,2,Ma0ger,Married,51470,7,Y,11,8,0,13,2,9,1,7,1,1,4,3,3,High,25-34
4389,33,Yes,Travel Rarely,Sales,1,3,Life Sciences,1,Male,2,Ma0ger,Married,51470,7,Y,11,8,0,13,2,9,1,7,1,1,4,3,3,High,35-44
98,26,No,Travel Rarely,Sales,28,3,Medical,1,Female,5,Laboratory Technician,Married,51510,1,Y,15,8,3,8,3,8,7,7,3,3,3,3,3,High,25-34
1568,26,No,Travel Rarely,Sales,28,3,Medical,1,Female,5,Laboratory Technician,Married,51510,1,Y,15,8,3,8,3,8,7,7,3,3,3,3,3,High,35-44
3038,26,No,Travel Rarely,Sales,28,3,Medical,1,Female,5,Laboratory Technician,Married,51510,1,Y,15,8,3,8,3,8,7,7,3,3,3,3,3,High,25-34
40,35,No,Travel Rarely,Sales,20,2,Life Sciences,1,Male,1,Laboratory Technician,Married,51540,0,Y,19,8,0,12,2,11,6,9,3,2,2,2,3,High,35-44
1510,35,No,Travel Rarely,Sales,20,2,Life Sciences,1,Male,1,Laboratory Technician,Married,51540,0,Y,19,8,0,12,2,11,6,9,3,2,2,2,3,High,25-34
2980,35,No,Travel Rarely,Sales,20,2,Life Sciences,1,Male,1,Laboratory Technician,Married,51540,0,Y,19,8,0,12,2,11,6,9,3,2,2,2,3,High,45-54
1035,39,No,Travel Frequently,Research & Development,2,1,Medical,1,Male,2,Healthcare Representative,Divorced,51550,2,Y,18,8,1,7,3,2,2,2,3,4,3,2,3,High,45-54
2505,39,No,Travel Frequently,Research & Development,2,1,Medical,1,Male,2,Healthcare Representative,Divorced,51550,2,Y,18,8,1,7,3,2,2,2,3,4,3,2,3,High,45-54
3975,39,No,Travel Frequently,Research & Development,2,1,Medical,1,Male,2,Healthcare Representative,Divorced,51550,2,Y,18,8,1,7,3,2,2,2,3,4,3,2,3,High,35-44
804,24,No,No Travel,Research & Development,10,3,Life Sciences,1,Female,2,Ma0ger,Married,51600,1,Y,17,8,1,1,3,1,0,0,4,2,3,1,3,High,35-44
2274,24,No,No Travel,Research & Development,10,3,Life Sciences,1,Female,2,Ma0ger,Married,51600,1,Y,17,8,1,1,3,1,0,0,4,2,3,1,3,High,35-44
3744,24,No,No Travel,Research & Development,10,3,Life Sciences,1,Female,2,Ma0ger,Married,51600,1,Y,17,8,1,1,3,1,0,0,4,2,3,1,3,High,45-54
300,35,No,No Travel,Research & Development,5,1,Medical,1,Male,1,Healthcare Representative,Divorced,51630,2,Y,18,8,2,16,4,1,0,0,4,1,4,3,3,High,45-54
1770,35,No,No Travel,Research & Development,5,1,Medical,1,Male,1,Healthcare Representative,Divorced,51630,2,Y,18,8,2,16,4,1,0,0,4,1,4,3,3,High,45-54
3240,35,No,No Travel,Research & Development,5,1,Medical,1,Male,1,Healthcare Representative,Divorced,51630,2,Y,18,8,2,16,4,1,0,0,4,1,4,3,3,High,35-44
1093,27,No,Travel Rarely,Research & Development,4,3,Technical Degree,1,Male,2,Manufacturing Director,Single,51710,0,Y,20,8,1,9,1,8,0,7,1,3,0,2,4,High,35-44
2563,27,No,Travel Rarely,Research & Development,4,3,Technical Degree,1,Male,2,Manufacturing Director,Single,51710,0,Y,20,8,1,9,1,8,0,7,1,3,2,2,4,High,35-44
4033,27,No,Travel Rarely,Research & Development,4,3,Technical Degree,1,Male,2,Manufacturing Director,Single,51710,0,Y,20,8,1,9,1,8,0,7,1,3,2,2,4,High,35-44
822,39,No,Travel Rarely,Sales,6,1,Technical Degree,1,Female,2,Laboratory Technician,Single,51750,4,Y,17,8,1,9,2,2,2,2,2,2,3,4,3,High,35-44
2292,39,No,Travel Rarely,Sales,6,1,Technical Degree,1,Female,2,Laboratory Technician,Single,51750,4,Y,17,8,1,9,2,2,2,2,2,2,3,4,3,High,35-44
3762,39,No,Travel Rarely,Sales,6,1,Technical Degree,1,Female,2,Laboratory Technician,Single,51750,4,Y,17,8,1,9,2,2,2,2,2,2,3,4,3,High,35-44
118,49,No,Travel Rarely,Sales,2,3,Technical Degree,1,Male,2,Manufacturing Director,Single,52040,8,Y,14,8,1,26,3,5,0,0,2,3,3,3,3,High,35-44
850,38,No,Travel Frequently,Sales,9,3,Marketing,1,Male,1,Manufacturing Director,Married,52040,3,Y,13,8,1,10,2,6,1,2,3,3,3,3,3,High,35-44
1588,49,No,Travel Rarely,Sales,2,3,Technical Degree,1,Male,2,Manufacturing Director,Single,52040,8,Y,14,8,1,26,3,5,0,0,2,3,3,3,3,High,35-44
2320,38,No,Travel Frequently,Sales,9,3,Marketing,1,Male,1,Manufacturing Director,Married,52040,3,Y,13,8,1,10,2,6,1,2,3,3,3,3,3,High,35-44
3058,49,No,Travel Rarely,Sales,2,3,Technical Degree,1,Male,2,Manufacturing Director,Single,52040,8,Y,14,8,1,26,3,5,0,0,2,3,3,3,3,High,35-44
3790,38,No,Travel Frequently,Sales,9,3,Marketing,1,Male,1,Manufacturing Director,Married,52040,3,Y,13,8,1,10,2,6,1,2,3,3,3,3,3,High,25-34
1370,58,No,Travel Rarely,Sales,3,3,Marketing,1,Female,1,Research Scientist,Married,52060,4,Y,11,8,3,9,4,1,0,0,2,2,2,1,3,High,25-34
2840,58,No,Travel Rarely,Sales,3,3,Marketing,1,Female,1,Research Scientist,Married,52060,4,Y,11,8,3,9,4,1,0,0,2,2,2,1,3,High,25-34
4310,58,No,Travel Rarely,Sales,3,3,Marketing,1,Female,1,Research Scientist,Married,52060,4,Y,11,8,3,9,4,1,0,0,2,2,2,1,3,High,45-54
1291,37,No,Travel Rarely,Research & Development,1,3,Life Sciences,1,Female,3,Sales Executive,Single,52070,4,Y,17,8,3,16,3,5,0,2,1,3,4,3,3,High,45-54
2761,37,No,Travel Rarely,Research & Development,1,3,Life Sciences,1,Female,3,Sales Executive,Single,52070,4,Y,17,8,3,16,3,5,0,2,1,3,4,3,3,High,45-54
4231,37,No,Travel Rarely,Research & Development,1,3,Life Sciences,1,Female,3,Sales Executive,Single,52070,4,Y,17,8,3,16,3,5,0,2,1,3,4,3,3,High,25-34
1346,41,No,Travel Rarely,Research & Development,17,2,Other,1,Male,1,Manufacturing Director,Divorced,52080,3,Y,11,8,3,12,2,9,0,7,3,3,3,1,3,High,25-34
2816,41,No,Travel Rarely,Research & Development,17,2,Other,1,Male,1,Manufacturing Director,Divorced,52080,3,Y,11,8,3,12,2,9,0,7,3,3,3,1,3,High,25-34
4286,41,No,Travel Rarely,Research & Development,17,2,Other,1,Male,1,Manufacturing Director,Divorced,52080,3,Y,11,8,3,12,2,9,0,7,3,3,3,1,3,High,35-44
288,30,No,Travel Rarely,Research & Development,8,3,Life Sciences,1,Male,2,Sales Executive,Divorced,52090,7,Y,14,8,1,10,3,8,7,7,3,4,2,3,3,High,35-44
1758,30,No,Travel Rarely,Research & Development,8,3,Life Sciences,1,Male,2,Sales Executive,Divorced,52090,7,Y,14,8,1,10,3,8,7,7,3,4,2,3,3,High,35-44
3228,30,No,Travel Rarely,Research & Development,8,3,Life Sciences,1,Male,2,Sales Executive,Divorced,52090,7,Y,14,8,1,10,3,8,7,7,3,4,2,3,3,High,35-44
507,28,No,Travel Rarely,Research & Development,10,3,Other,1,Male,2,Sales Representative,Married,52100,1,Y,15,8,0,1,1,1,0,0,4,2,3,4,3,High,35-44
1977,28,No,Travel Rarely,Research & Development,10,3,Other,1,Male,2,Sales Representative,Married,52100,1,Y,15,8,0,1,1,1,0,0,4,2,3,4,3,High,35-44
3447,28,No,Travel Rarely,Research & Development,10,3,Other,1,Male,2,Sales Representative,Married,52100,1,Y,15,8,0,1,1,1,0,0,4,2,3,4,3,High,35-44
1075,29,Yes,Travel Frequently,Research & Development,13,2,Life Sciences,1,Female,1,Laboratory Technician,Single,52200,1,Y,17,8,0,1,3,1,1,0,4,4,2,2,3,High,35-44
2545,29,Yes,Travel Frequently,Research & Development,13,2,Life Sciences,1,Female,1,Laboratory Technician,Single,52200,1,Y,17,8,0,1,3,1,1,0,4,4,2,2,3,High,35-44
4015,29,Yes,Travel Frequently,Research & Development,13,2,Life Sciences,1,Female,1,Laboratory Technician,Single,52200,1,Y,17,8,0,1,3,1,1,0,4,4,2,2,3,High,55 and above
515,56,No,Travel Frequently,Research & Development,1,2,Life Sciences,1,Female,2,Manufacturing Director,Married,52280,2,Y,11,8,0,18,4,5,0,3,1,3,3,3,3,High,55 and above
789,44,No,Travel Rarely,Research & Development,5,1,Other,1,Male,3,Research Scientist,Single,52280,1,Y,13,8,0,6,2,5,1,3,4,2,2,4,3,High,55 and above
1985,56,No,Travel Frequently,Research & Development,1,2,Life Sciences,1,Female,2,Manufacturing Director,Married,52280,2,Y,11,8,0,18,4,5,0,3,1,3,3,3,3,High,45-54
2259,44,No,Travel Rarely,Research & Development,5,1,Other,1,Male,3,Research Scientist,Single,52280,1,Y,13,8,0,6,2,5,1,3,4,2,2,4,3,High,45-54
3455,56,No,Travel Frequently,Research & Development,1,2,Life Sciences,1,Female,2,Manufacturing Director,Married,52280,2,Y,11,8,0,18,4,5,0,3,1,3,3,3,3,High,45-54
3729,44,No,Travel Rarely,Research & Development,5,1,Other,1,Male,3,Research Scientist,Single,52280,1,Y,13,8,0,6,2,5,1,3,4,2,2,4,3,High,45-54
839,40,No,Travel Rarely,Sales,5,5,Life Sciences,1,Male,1,Manufacturing Director,Single,52310,1,Y,12,8,2,21,4,21,7,7,3,4,3,3,3,High,45-54
2309,40,No,Travel Rarely,Sales,5,5,Life Sciences,1,Male,1,Manufacturing Director,Single,52310,1,Y,12,8,2,21,4,21,7,7,3,4,3,3,3,High,45-54
3779,40,No,Travel Rarely,Sales,5,5,Life Sciences,1,Male,1,Manufacturing Director,Single,52310,1,Y,12,8,2,21,4,21,7,7,3,0,3,3,3,High,25-34
205,34,No,Travel Rarely,Research & Development,26,3,Medical,1,Male,1,Laboratory Technician,Single,52370,1,Y,19,8,1,10,3,10,5,7,4,4,3,2,3,High,25-34
1675,34,No,Travel Rarely,Research & Development,26,3,Medical,1,Male,1,Laboratory Technician,Single,52370,1,Y,19,8,1,10,3,10,5,7,4,4,3,2,3,High,25-34
3145,34,No,Travel Rarely,Research & Development,26,3,Medical,1,Male,1,Laboratory Technician,Single,52370,1,Y,19,8,1,10,3,10,5,7,4,4,3,2,3,High,35-44
523,28,Yes,No Travel,Research & Development,19,4,Life Sciences,1,Female,4,Laboratory Technician,Single,52380,1,Y,17,8,1,10,4,10,1,9,2,1,2,2,3,High,35-44
1435,37,No,Travel Frequently,Sales,2,4,Life Sciences,1,Male,2,Laboratory Technician,Divorced,52380,1,Y,15,8,1,10,5,10,0,7,2,4,3,3,3,High,35-44
1993,28,Yes,No Travel,Research & Development,19,4,Life Sciences,1,Female,4,Laboratory Technician,Single,52380,1,Y,17,8,1,10,4,10,1,9,2,1,2,2,3,High,25-34
2905,37,No,Travel Frequently,Sales,2,4,Life Sciences,1,Male,2,Laboratory Technician,Divorced,52380,1,Y,15,8,1,10,5,10,0,7,2,4,3,3,3,High,25-34
3463,28,Yes,No Travel,Research & Development,19,4,Life Sciences,1,Female,4,Laboratory Technician,Single,52380,1,Y,17,8,1,10,4,10,1,9,2,1,2,2,3,High,25-34
4375,37,No,Travel Frequently,Sales,2,4,Life Sciences,1,Male,2,Laboratory Technician,Divorced,52380,1,Y,15,8,1,10,5,10,0,7,2,4,3,3,3,High,25-34
457,50,No,Travel Rarely,Sales,10,1,Life Sciences,1,Female,1,Manufacturing Director,Divorced,52490,9,Y,21,8,2,32,2,5,1,3,4,4,2,2,4,High,25-34
1927,50,No,Travel Rarely,Sales,10,1,Life Sciences,1,Female,1,Manufacturing Director,Divorced,52490,9,Y,21,8,2,32,2,5,1,3,4,4,2,2,4,High,25-34
3397,50,No,Travel Rarely,Sales,10,1,Life Sciences,1,Female,1,Manufacturing Director,Divorced,52490,9,Y,21,8,2,32,2,5,1,3,4,4,2,2,4,High,25-34
570,28,No,Travel Frequently,Sales,6,4,Life Sciences,1,Male,1,Ma0ger,Divorced,52530,1,Y,15,8,0,3,2,3,0,2,3,3,3,3,3,High,25-34
2040,28,No,Travel Frequently,Sales,6,4,Life Sciences,1,Male,1,Ma0ger,Divorced,52530,1,Y,15,8,0,3,2,3,0,2,3,3,3,3,3,High,25-34
3510,28,No,Travel Frequently,Sales,6,4,Life Sciences,1,Male,1,Ma0ger,Divorced,52530,1,Y,15,8,0,3,2,3,0,2,3,3,3,3,3,High,25-34
526,41,No,Travel Rarely,Sales,1,4,Life Sciences,1,Female,1,Research Director,Married,52570,1,Y,14,8,0,10,2,10,0,8,2,3,3,4,3,High,25-34
1996,41,No,Travel Rarely,Sales,1,4,Life Sciences,1,Female,1,Research Director,Married,52570,1,Y,14,8,0,10,2,10,0,8,2,3,3,4,3,High,25-34
3466,41,No,Travel Rarely,Sales,1,4,Life Sciences,1,Female,1,Research Director,Married,52570,1,Y,14,8,0,10,2,10,0,8,2,3,3,4,3,High,35-44
561,31,No,Travel Frequently,Research & Development,7,3,Life Sciences,1,Male,1,Sales Executive,Married,52580,0,Y,14,8,3,3,5,2,2,2,3,4,3,3,3,High,35-44
2031,31,No,Travel Frequently,Research & Development,7,3,Life Sciences,1,Male,1,Sales Executive,Married,52580,0,Y,14,8,3,3,5,2,2,2,3,4,3,3,3,High,35-44
3501,31,No,Travel Frequently,Research & Development,7,3,Life Sciences,1,Male,1,Sales Executive,Married,52580,0,Y,14,8,3,3,5,2,2,2,3,4,3,3,3,High,35-44
393,43,No,Travel Frequently,Research & Development,1,3,Medical,1,Male,1,Laboratory Technician,Married,52650,4,Y,11,8,1,12,4,5,2,2,4,4,2,3,3,High,35-44
1863,43,No,Travel Frequently,Research & Development,1,3,Medical,1,Male,1,Laboratory Technician,Married,52650,4,Y,11,8,1,12,4,5,2,2,4,4,2,3,3,High,35-44
3333,43,No,Travel Frequently,Research & Development,1,3,Medical,1,Male,1,Laboratory Technician,Married,52650,4,Y,11,8,1,12,4,5,2,2,4,4,2,3,3,High,Under 25
1455,41,No,Travel Rarely,Sales,29,3,Life Sciences,1,Female,2,Laboratory Technician,Divorced,52940,2,Y,15,8,0,17,3,1,0,0,3,1,2,2,3,High,Under 25
2925,41,No,Travel Rarely,Sales,29,3,Life Sciences,1,Female,2,Laboratory Technician,Divorced,52940,2,Y,15,8,0,17,3,1,0,0,3,1,2,2,3,High,Under 25
4395,41,No,Travel Rarely,Sales,29,3,Life Sciences,1,Female,2,Laboratory Technician,Divorced,52940,2,Y,15,8,0,17,3,1,0,0,3,1,2,2,3,High,35-44
1371,40,No,Travel Rarely,Research & Development,11,2,Technical Degree,1,Male,4,Laboratory Technician,Married,52950,7,Y,18,8,0,15,4,12,2,11,3,4,2,3,3,High,35-44
2841,40,No,Travel Rarely,Research & Development,11,2,Technical Degree,1,Male,4,Laboratory Technician,Married,52950,7,Y,18,8,0,15,4,12,2,11,3,4,2,3,3,High,35-44
4311,40,No,Travel Rarely,Research & Development,11,2,Technical Degree,1,Male,4,Laboratory Technician,Married,52950,7,Y,18,8,0,15,4,12,2,11,3,4,2,3,3,High,25-34
551,29,No,Travel Rarely,Research & Development,8,3,Medical,1,Female,4,Research Scientist,Divorced,52960,4,Y,14,8,0,11,3,7,1,7,3,4,3,4,3,High,25-34
2021,29,No,Travel Rarely,Research & Development,8,3,Medical,1,Female,4,Research Scientist,Divorced,52960,4,Y,14,8,0,11,3,7,1,7,3,4,3,4,3,High,25-34
3491,29,No,Travel Rarely,Research & Development,8,3,Medical,1,Female,4,Research Scientist,Divorced,52960,4,Y,14,8,0,11,3,7,1,7,3,4,3,4,3,High,35-44
1245,30,No,Travel Rarely,Research & Development,1,4,Technical Degree,1,Female,1,Research Scientist,Single,53010,1,Y,16,8,1,10,3,10,1,8,4,3,3,3,3,High,35-44
2715,30,No,Travel Rarely,Research & Development,1,4,Technical Degree,1,Female,1,Research Scientist,Single,53010,1,Y,16,8,1,10,3,10,1,8,4,3,3,3,3,High,35-44
